Time (seconds),CO2 conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
521,-9.249191661117967,4.983873352278996,0.3428072420634385,3.2651432475922695,4.073702331379007,1.9021753780555368,-3.062356400273761,-5.410198249024165,-2.4231223861547426,2.252576377558436,4.7164677721436625,1.6611344524091693,-2.3000821189516802,-6.582261634052912,-2.499479167803564,2.0897253887745357,5.22835268098039,3.079209435739219
522,-8.803329500675689,5.015907786874137,-0.9475908438131815,4.655865661512157,5.118355522651843,1.5239636022155016,-3.827695671222273,-4.907769265896693,-2.2326953149668327,2.7635821106331515,4.700108574758173,2.0818481881354804,-3.0402464000168443,-5.0865376731889285,-2.84391000447143,2.5710800580421047,4.535696893742519,3.7820527879799695
523,-9.926007145655198,4.522531779971207,0.018075416656091747,4.271310298046195,4.731932947429455,0.8471031744750446,-3.637939452038942,-4.573577054581483,-1.7804389181197922,2.891402751908103,4.8404490996650225,3.788826511878998,-2.841573486908417,-5.541488968030444,-2.3162524048771123,2.4736823967429875,4.456074759482351,4.163460060505291
524,-9.051965140316634,5.967813249379856,0.20324781489673238,4.359982680592598,4.640906932126766,-0.5288684256998434,-4.153237247186618,-5.295675964564317,-1.5856217463606668,3.1570022236122295,5.053611912961326,1.9405847186099332,-1.9589301943798545,-4.926336798980108,-3.5384837443220394,1.028558625782706,4.658987915730772,2.8610844100343353
525,-8.269125343341772,4.97712808915151,-1.1587698251308893,4.1055354149050896,3.82341832890372,1.0236261651010998,-4.041844164604503,-4.8901107362016845,-1.6125361034363783,2.67752208528653,4.531679647716918,1.8908761780788836,-2.82299901627084,-4.785351869613201,-3.4633982313822314,2.294398819517044,4.1810633793302925,2.779158337940782
526,-8.581663192984536,5.868377827396923,0.19315723022303993,3.915821411967017,4.829625729636712,1.2172078024799404,-3.3927680248531997,-4.369188067378105,-1.6382905195586823,2.2977218305592992,5.789585434401855,2.217232608118371,-2.8723999129134725,-4.25515084545948,-2.467453583894608,2.5704676531180524,4.476228059247827,3.693231845302548
527,-7.704650722015948,5.098107794645319,0.15322268750830756,4.067609712147012,4.377045612176532,0.9312065109004533,-3.6749163545025856,-5.718804422293225,-1.4264152550078801,2.799182326823116,5.197015866224719,1.7609840770160543,-3.1447631015521926,-4.134235218293649,-3.916972019737079,2.352176796381967,3.6482289386986055,2.802474246558217
528,-8.347300219371249,5.370547819347763,0.336755873635187,4.074563834238599,3.4788488278619325,1.2297960614295986,-3.5415363870675547,-4.695655881843706,-1.890845225797034,2.8363661066130854,4.784423652211766,2.0533199051950106,-2.3981526600155876,-5.200871099739914,-3.64317134448387,2.4499416929369047,5.299567349112545,3.109425346451633
529,-8.420744135517797,6.110993313584045,0.703090655507215,4.081767687837818,4.709515953801563,0.2576967831918706,-4.444148186433239,-4.352664793141586,-2.1571226204854748,3.681884859240195,4.5509436921047595,1.7921175431503429,-3.8632658417295684,-5.103773084125375,-2.692930938188607,1.852607671556569,5.121495618277238,3.0104780393591057
530,-7.937578202050327,6.003473449601689,0.7305736168274054,4.237651443859618,4.717664096332193,1.0734417246058174,-3.730586193012036,-4.4806909155521915,-1.7523550572568525,3.4601260265941427,5.55969393545633,1.7247430978064386,-2.7661029630519764,-5.195743087397849,-2.3648211724504464,2.411119739113946,5.311872278544092,3.4513139498135263
531,-7.655879615192805,4.795689667468149,0.6026839522801359,4.562644692318246,3.569374393865323,0.4037560541426455,-4.66863710181012,-4.910486163049203,-1.4409457978677405,3.6729972897062533,5.249125720527894,2.123105451671701,-3.367908479073535,-5.523559644623795,-2.4193912503345096,1.9592477464006108,5.958795902304344,2.7494541573233193
532,-8.592301803670674,6.033230925212397,-0.6469747880166836,4.08635285253248,4.795342708574127,0.5276759735117984,-4.421246138615773,-4.533053798050293,-0.9450693803706518,3.77916935673956,4.723020287490896,2.419393636511942,-2.8953150724406638,-4.8939587974816074,-1.9491201594222254,1.4393917239049965,5.40783902425241,3.6767737118779342
533,-7.8509529432721195,5.952912815136016,0.7587065247809957,5.318709549807471,4.270153547444625,0.1266581963861912,-2.9688110577439444,-4.775626905253527,-1.0811495375797227,3.7134098916688183,4.757165352981066,2.042610265004792,-2.589695295381448,-4.898819071530958,-1.9891835964903228,2.0400720840218933,4.84055328746617,2.257884071895466
534,-7.538829502279096,6.146928408658025,-0.2737360346761633,4.153521072042768,3.8916924475568893,1.178340055948969,-4.875369900408358,-5.049040501514008,-1.7615341562399225,3.2926134798574833,4.156623716003892,1.7650381185903399,-2.73537811913576,-4.447890070099742,-1.9041161051740874,1.8897755214907592,4.962704155999409,2.8689801712716716
535,-8.308038552035073,6.231430357817737,-0.12424263028935639,4.417140609704489,4.750389645028225,0.4919424526542059,-3.620850386169097,-5.43507562060471,-0.909992627727843,4.037412636363055,5.486474017822454,1.8913185325769177,-3.150066783352514,-4.947884017100131,-2.8691572352252517,3.2155063778396356,4.847563054338036,2.5361443630254263
536,-8.089040703395815,6.022806677815977,0.38119028082654216,4.429307546207385,4.218588245185869,0.13218898307042098,-3.781897233041855,-4.606587122004255,-1.070346947172933,2.981933859559767,5.15067166606366,1.7145304249313587,-3.295909147429937,-5.21027387221004,-2.315746942370505,2.756198150892328,5.65287037841465,3.521674310683592
537,-7.608607930221245,5.580581478256292,0.8516753599446983,4.455236688310015,4.0954542899689885,0.0186894146284744,-4.390305077017673,-4.4709559693428504,-1.1678774243566352,3.4866596493739026,5.262755025401652,1.8407272839805944,-3.554726570874824,-5.436060130863713,-1.641953983349636,2.7193879402518824,4.899208713537134,4.114597883312854
538,-7.418213856936281,6.705901995762684,0.732954681028609,4.571817036249252,6.166074147385197,0.2229286746987766,-4.844309258489955,-4.915327516253154,-0.7676571838946749,4.198887482716745,5.613683972959364,1.0900774735888392,-3.0747609816209014,-6.116152065177136,-1.4572034891699375,2.5030172079223743,3.7978057841205928,1.7596248715506557
539,-8.233954703277952,6.457215030244877,-0.16122376704049413,5.128089832475409,3.2367173612840148,0.5783303676391081,-3.558225028394884,-3.7387859788712756,-0.3746991549451739,3.6998736376704984,4.2413406540114735,1.3969217270335799,-3.442359354003023,-6.115917606361674,-1.372270597142516,3.056853906817782,6.087130468646777,1.3120459639482367
540,-7.57347006046243,6.005639760820335,0.04057360262124676,5.283305149471748,4.345526025452773,0.24498438939241352,-4.685292998532287,-4.545296057757676,-0.9466698329344687,3.4544309581959767,4.782803795494251,0.41380365370830363,-3.7432738902108786,-4.938760992637755,-1.9965115280427872,2.284097524847752,5.90961571906069,2.9035284422975316
541,-7.099790878783412,6.674193009475906,1.3311024979193704,5.167074408697814,4.431241493370708,-0.169407556329632,-5.100795208742989,-3.3702117660110353,-1.6082599895716605,3.9824586922342498,5.139885140585457,1.7984703969285962,-3.427870464948775,-5.981466793072874,-2.0099902121929554,3.0281580922263815,4.633336698335522,3.647221382776022
542,-7.712127320760087,7.1503683208809266,0.4905205609236612,4.921897337912873,4.522540373982774,-0.22619379988810068,-4.459897614680977,-4.994689628331235,-0.38210286442691554,2.9676677204848536,4.065359905327609,0.7054979204183912,-2.9898067925201635,-5.149885778623423,-1.9058038852159047,3.1446952219526114,4.5916243273133714,2.491211698378674
543,-7.990751352908043,7.129472242001016,1.0590294029689942,4.712282286622547,4.317592972889394,-0.03960446019261507,-4.204896923741089,-4.073445543449608,-0.07618752092347059,3.012307706946829,4.1996974997795515,1.6254964168500503,-3.9132368979895094,-5.103593984856045,-2.1701613580270602,3.9195874979613903,4.023023943565731,2.5438791223819446
544,-6.308180494859511,6.557595155643681,0.3801577686936608,5.165943306185779,4.112292786691241,0.3621338119982377,-4.889420934273216,-3.7404677378282756,0.2184866549952985,2.7132738681855146,5.370421350834607,1.1265409032305895,-3.060583591848323,-5.100992743693557,-2.0029312327852535,2.632653178360515,5.034609717822903,2.4535865823280982
545,-6.641173520146315,7.4213885674056215,0.1787631246382626,4.226826399081024,5.086211472017011,-0.8600535734779816,-4.3801762617974775,-4.078123382720779,-1.4737190074679405,3.8119708037224194,4.710955271518149,0.7832739730133012,-3.755234406902225,-4.701706407257422,-1.5329675001114753,2.598611846425701,5.191619276183687,2.1972453865000547
546,-7.531766820838211,6.383831687655116,-0.03322337815997001,5.15281270223761,4.007979356141858,-0.46468194560189247,-3.886293666288011,-4.547083745871462,-0.7295700510760322,5.2687595128605285,4.649282191577574,0.6480934063225446,-4.418783407199356,-4.994580119613867,-1.3650122142354457,3.2043985335297127,5.601837083020059,2.137695645960636
547,-6.07199025470684,6.476462905269553,1.8155647959951744,4.619135057258461,3.817703473312333,-0.5328801553066538,-4.312283423121112,-4.932988553545042,-0.39864652151030544,3.3493945765383697,4.986534669312551,1.4592592934815367,-3.4256930790401574,-6.415439506255003,-1.7015313110974555,2.4805923008340542,5.184557268364194,3.1182251395712943
548,-6.971567072302469,6.670818109145131,2.023490798167804,4.534346459082176,3.6084283056592543,0.0390416490569403,-4.3188992159133495,-4.2666549187389045,-0.8471555418845536,4.088206135735001,4.525936340233615,1.4060214350192757,-2.571839493040509,-3.624296695902447,-1.5996260754896883,3.368059933252262,4.908692155635994,2.763387084893165
549,-7.7413586791951,7.770129884567567,1.2074447979316172,4.367882358077752,3.6863157743657844,-0.6279510157356212,-3.9009536784345014,-4.5176183087063055,-0.7271689478871981,4.651538369952627,5.402440556817354,1.4740138782549295,-3.093586220451278,-4.769490991037699,-2.119405655360088,3.419132965154178,4.838443294814423,2.717759770643646
550,-6.173739632502018,6.880059673363458,1.2614093707697183,5.255842931371442,4.203290767753293,-1.2040652652636599,-5.652825570475327,-3.410093870211694,-0.49045223341007055,3.6650294492808864,4.991084017706227,1.5859690163348565,-2.9409470078144846,-4.873638912541187,-1.223185995516784,2.5903116639853065,4.910761885994328,1.1914087706641536
551,-6.726659934423783,7.013048844299624,0.3352572295859413,4.035776174915381,4.168591535959367,-0.9368188877280977,-3.811838655059115,-3.6313909998582607,-0.845642935445187,3.285607838669381,5.018945120499935,1.63677184090848,-4.173736061012978,-4.464462405989338,-2.0685002855579806,3.06572962925333,5.145603239835236,2.66333779864793
552,-7.016312987683735,7.471218179030229,0.005472333455018186,3.988987247521645,3.944665737090382,-1.0657157367142776,-3.6806570151953037,-4.102345174879032,-0.3371318951307658,4.503827084184527,3.9008959057443144,1.6238592029604344,-3.987322687318999,-4.297115060596036,-1.387883123041158,3.392865817387711,5.15512831679451,2.1563558905093405
553,-5.666416414295272,6.7752342968254995,1.8465329661737524,4.6656949365202935,4.795003453724898,-0.5877167897190678,-4.457334957952869,-4.29147319460135,-0.46901016232570786,4.133387364208192,5.070525910646248,0.6842769248504312,-3.6381145639185184,-5.229834855591714,-1.7658181351210622,4.732606143846866,4.961450628391969,2.509926426353965
554,-7.068427348597964,7.445935778131275,1.1047892022848853,5.400493004765717,3.710308050860891,-0.7658052121264713,-4.420273375734635,-4.553203650322246,-0.9860540181123083,5.072822431770333,4.84685599368367,0.40580128679416533,-3.4237662987841615,-4.822203315757797,-1.3003786068761625,3.005427826763392,5.189063107865684,2.833920150857735
555,-6.830610921270104,7.3078707947554005,1.4769148267059218,5.133025397833991,4.11287674239644,-1.5745466262876682,-4.974961325411379,-4.858708643604716,0.17436954855754908,4.091042747310706,4.045620250877205,0.885469934208904,-3.625635081551032,-5.21378050736282,-1.550033325803661,2.822150756558222,4.670146167772284,2.7080201459769784
556,-7.701381170600686,6.833197363748633,1.9457223360347418,4.707245701447674,4.104725699296053,-1.186711926650911,-5.055174733546759,-3.9272912375133906,-0.6193370662395193,4.862143332822678,3.955002220543958,0.5173151427487213,-2.8981806319272057,-4.379569613365492,-1.686487705715038,3.1668747249369957,5.302583837243779,1.7343284389689106
557,-7.2387607279094395,7.4620057490788625,2.1262157072096066,4.616721450694515,3.9669635615315872,-0.5274246668730211,-4.757293256934725,-4.228560245968611,-1.3233725250888104,5.248697234374285,4.235996186256927,0.23230230975743998,-4.344597413578996,-4.667100372825173,-1.0869071662767422,2.310766748040625,5.250678909064029,1.6943409008525174
558,-6.661758104487214,8.379710597826953,1.4155932028992437,4.638317135954242,4.132052367473769,-0.6348699029807293,-4.105060219497814,-4.685665698658697,-0.4044781295205268,3.7810941037983983,4.676476294252819,0.3762638936119172,-3.9046257361022385,-5.079536141303713,-1.4197127746118219,3.040268019647809,4.432136811998033,1.9205795299276591
559,-6.678389632995138,7.239623793304081,1.2534464601114268,4.339957831987078,3.4435094829557684,-0.9665322267295203,-4.116158096974712,-4.257445514574936,0.41952809033470295,4.388941705738095,4.368069809530039,-0.24355465993072967,-5.1478374426516975,-5.452916185065382,-1.2715047120496936,3.4295946925938954,5.7241926722821574,2.5563120417841123
560,-6.071130840802444,7.499726142754301,1.2691921168281133,5.170436886516357,4.236845490799576,-0.9532761969106501,-4.366065515389566,-3.880601501946026,1.568312960053628,3.915961269708527,5.256230290960858,0.5245529477567356,-3.251298870395,-3.9486830489410214,-1.7331391745203488,3.5094649320903084,3.976280904838723,2.0282868326428627
561,-5.9479406500032415,6.873824345432103,1.2155584301868914,5.092962331528228,2.877569880930026,-1.7512881195328664,-4.82877820390214,-5.012716128530126,0.5541294930732461,5.192524849662264,4.902913779434394,0.09748064383663052,-3.6515712548981316,-4.442099757328447,-1.1496628901037795,3.006297219763525,4.729669722226128,1.7594998615273063
562,-5.714193392409392,7.624025215102696,0.899365412654901,4.337969073047356,4.22296928590498,-0.18123210003974544,-4.221512028453044,-3.9957281210996927,0.4445999984922675,5.248253482512626,4.863321813239758,1.013753205485655,-4.076940745950403,-4.720987713364959,-1.2487788228706076,3.953220034352569,5.357518299608879,1.4713926326537565
563,-7.208853932082265,7.868664730660059,1.3533313761627446,6.040809499476073,4.720244049453126,-0.4450799671143999,-4.880830510736795,-3.7963068886630396,0.7311267480097448,4.9106225260356915,3.5419585885864735,-0.49152173606834554,-4.19174114499339,-4.346149650921735,-1.1551777494468105,4.250107878605795,4.784773520523392,1.292867836610092
564,-6.371049243548972,8.404679832638177,2.009015814118834,4.471371852891973,3.9298907218316224,-1.0382162064851785,-4.56955379205809,-4.582002226966165,-0.11427242187962372,3.729165039808136,4.634709777586466,0.7855801060538076,-4.279836530342843,-4.478519225569563,-0.6107711405368752,4.114074413434341,3.788059528861444,0.8984376017950284
565,-5.55126109816373,7.914009494002971,1.9784787848258016,4.649833580883118,4.331553001523905,-0.5292025511402878,-4.675812857560578,-3.681807244613931,-0.5348987027517285,4.145042985281547,4.703498528575867,0.3481350048666054,-4.2536556180090175,-4.1668621260624,-0.7321807438162147,3.521466523627344,4.564337377088944,1.0748508768503975
566,-5.492270263336329,8.619447834941296,2.101522835183866,5.116824000135301,2.926872074388294,-0.6212109636584553,-4.049008065162719,-4.783468836366276,0.42378370226138684,4.646811316164527,3.9758295433220963,-0.38241126262306324,-3.193305513081354,-4.1169906900311695,-1.1833164277400683,3.0554476855558854,5.314149586221034,1.9542973777096035
567,-5.668498215677022,7.286335516160894,2.3927985193804835,4.949581984491728,3.478323177715392,-1.1055731496222858,-3.5565336817213344,-4.336535503655116,0.18325444597785268,4.28660538147856,4.658356079000344,-0.02157313663704566,-4.636971840196704,-4.56943517111161,-0.5804853575181436,3.5743627753373417,5.28588498900778,1.7504371881367724
568,-5.458882176298017,8.344682759691366,1.489778808443768,5.129606346589317,2.666298947991493,-0.5448602771159372,-5.072329656467069,-3.503489174219829,0.5077016726767524,4.074548962420317,3.4857279826191387,-0.6998655706294029,-4.48340267007878,-4.628323798608124,-0.3635304589670004,3.1715830431476215,4.804311910857118,1.7737827476621117
569,-6.206577198773889,7.902947414299133,1.203527043704872,6.323376515069031,3.6277419544676626,-1.2123327008156546,-5.050692846638686,-4.889555774370091,0.33882443001669227,3.7199482718588195,4.673566958251747,0.9770332296537059,-3.6202679496478254,-4.687051338812119,-0.10233528624170674,4.60934996482472,5.39486367646956,1.8884701102036427
570,-5.571569750210486,8.545180259723343,2.1450777629231816,5.406080665641831,2.773160511002085,-0.8013796762997332,-4.38759835991083,-3.4114320183997378,1.273174681365228,4.53146952733115,4.838510965070906,0.1835337325708487,-4.807462139984896,-4.462382374844539,-1.850681239569458,2.9774293939656054,4.907533898986096,1.5727229356522106
571,-4.865127322855852,8.672561352684669,1.6750598069372287,4.589841544356278,3.1694830565240055,-1.2661054395237115,-4.131532600307323,-4.734975768628088,0.8815916703522524,4.880259221580661,3.243173823907023,-0.5260047298786986,-3.993234296101995,-5.776849730373944,-0.7170889288589863,3.294664368211291,5.043003392399978,1.0028701958321156
572,-4.007982905270326,8.384923106161345,2.221511031234469,5.022716284322931,3.133005148080858,-1.2872426849974774,-4.291763136076166,-3.9737039866218358,0.5464958236547569,4.602624570299876,3.3225076760415786,-0.8587672601477546,-3.742785505285262,-4.296200858619295,-0.9017917376894096,3.6853645045711287,5.126837640054398,1.360977711228758
573,-5.141745585687067,8.342455127151347,1.6595029726607056,5.140487328914434,3.4295416777097305,-1.2044393136096017,-5.94000307404183,-3.7167157230212715,0.6063287762142611,4.999875490394812,4.292661245705315,0.17982773795398643,-4.044474482824368,-4.896784774559328,-0.7295915570346889,3.964142711228929,5.1366323910755725,1.0397770395507946
574,-5.110834034896963,8.630044729511951,2.9388933546013667,4.123365095762941,3.2657039376140955,-1.0551029278165667,-4.353576659561959,-3.7664527294420616,1.2532843696633555,4.610212864221372,4.312336490849787,-0.3356091755224878,-4.800470360479956,-4.336158407802315,-0.7348390403249673,4.114093467236613,4.433637705563005,0.38664521377127614
575,-4.33006778033853,7.945635447969657,2.0541613583343064,4.846459999645455,3.361059562581342,-2.3711053699533924,-5.533419162188387,-3.4002506742205245,1.3542308784608972,5.396343521693333,4.188626644019527,-0.7754994886434858,-4.44154651905479,-5.292022289995602,-0.7707204032855755,3.9013091961622406,4.282859438314719,0.27491340652496155
576,-5.346658886728594,8.329887046209684,2.489638345298126,5.062328586528073,2.5175454944466353,-0.9215855082474437,-5.032720775974514,-3.6659667841926016,0.7923069696130829,4.503476602476017,3.926724069066559,-0.8792096950730851,-4.806118086003761,-4.134132708175426,-0.7611867037396032,2.7234964693634436,4.660558757166667,0.8223592560019717
577,-5.201013136809774,9.212605765490771,2.3389746252634884,4.686414018149652,2.989682298443651,-1.1559992360117244,-4.69790029796713,-2.8568469775724843,0.9913477010070426,4.704506730523331,3.63125273010054,0.3083073586201017,-5.408806592556713,-3.861511855673913,-0.3765187448049464,3.9720687805108934,4.9143066605341055,0.9825113850911686
578,-4.777857576977242,8.734988942515832,2.55800330747209,4.680183307858606,3.0883285286569784,-1.940696753141898,-5.227209890950493,-2.621442264482641,0.7212607202023804,4.160314183722607,3.240218741152269,-0.863549259871235,-5.081003942448944,-4.60276408819293,0.059019536390524985,4.238333255801961,5.057297466790576,0.6916618492472179
579,-4.850990690899905,8.393548375020377,2.837720414913277,4.898183487156506,2.087181385286355,-2.1239289666660635,-5.417075389260266,-2.990804107480327,0.363798135599535,4.864877835943309,3.0248431256053916,0.8879701893461466,-3.9863611242518275,-3.8792042556510453,-0.1445754596572212,4.357294635742842,3.7371002125182415,1.3189655537866756
580,-4.551373905198206,9.075178668645844,1.6915628600107047,4.215572504799225,2.651874510749157,-1.9470133827068152,-4.482611290894152,-3.7087136714161013,0.8385961327234607,4.852437849210655,3.6170302133835137,-0.39939981617036885,-5.134526427170979,-3.591398776062598,-0.5807842213194032,4.640493124119824,3.1516215102604077,0.284054817340858
581,-4.149181270115847,9.973699269763548,2.3934683251974596,5.1939129466493315,3.0454401178534214,-1.7401792365801088,-4.846547365343908,-3.2427168634221317,1.2113995269344597,5.251188942235957,4.941914265408005,-0.37158910010692653,-3.9511571081445656,-4.590575806843281,-0.2729019043839182,3.4883080607093353,4.992305216974941,0.14650693811694226
582,-4.931029962712989,9.50718205772299,2.5784969074043764,4.26051745939322,2.772511378249734,-1.6270667445291735,-4.819982973535238,-3.421501819621713,2.0585636466470434,4.01276826783795,3.6499108552106794,0.4694897573780966,-4.35691774060802,-4.12074690276775,-0.9640429205652759,4.590329429630717,4.091187824344952,1.2838872177715033
583,-4.9289546065821215,8.964466505205326,3.009252714918031,4.1792464521109505,3.383763732849475,-2.2738413622810745,-5.031563788221344,-3.1973418127256346,1.1919046411595369,4.851402326264823,4.455844013772043,-0.3094984847350935,-4.12490344797872,-4.149437540065507,0.502772423284161,4.876991399748412,4.584835395282703,0.5179218951708275
584,-3.9520706856722483,8.665755744392005,3.4128314416240118,4.625604098233603,2.8639623100033282,-2.623981149797203,-5.418805944910047,-3.943620657504213,1.7403209343368964,5.573573151325842,4.6505679297366775,-0.8746653700680415,-4.3050429371998815,-3.734243176860673,-0.5365832685374365,3.8503100040736884,5.239631087372961,1.0102616798435413
585,-4.183720262530196,9.075646693916122,2.957258439943467,5.41247005741756,2.1837437171194143,-1.8554276715537343,-4.813561488593083,-3.6692150973241753,1.4437722274052605,6.1701930488281205,2.931328221662483,-0.7061699605210726,-4.900819285557194,-4.702777386394682,-0.7628531046654962,4.492560539484711,4.352311392271139,0.7156825412440218
586,-3.563784581946996,9.44978428406145,2.503081817806509,4.6880365712211445,2.90964696410595,-2.128488732472016,-4.355914336912333,-3.8166338632000887,0.9039445981047463,4.936943341480813,3.7702100351954826,-1.1168800646839967,-4.999333458366783,-3.787590004727493,0.5850002115656899,4.035585997139735,4.496518372072251,0.19784872251202046
587,-4.284600440513918,9.529851654714397,1.9637953033040936,4.3006142990627,2.0051103742188525,-2.068448526407788,-5.395088366552946,-3.3568596392178516,1.9854844115839483,4.52872265041114,2.708343670667279,-0.7530051110829614,-4.453710475766307,-4.151691376830868,0.2283487890380287,4.8580972286022694,4.3977352737297855,1.153851839748332
588,-3.942087029601481,9.604127077052274,2.143716985470403,5.322884443167551,4.114143286688033,-2.522975309384107,-4.629779011240955,-2.480357821347229,2.3320545329676294,5.014563511419488,4.409468539427647,-1.3323328880666958,-4.739043765889088,-4.445936756291658,1.1653911826315573,5.448268660643173,4.4505618975117285,0.8790028577608509
589,-3.674617275245359,9.057193718077086,2.859338926426594,4.967606572557969,4.274901351998517,-2.0876156912252997,-4.488725571171278,-3.7441386168407025,1.4488511331615268,5.397973995080945,4.162027845961273,-0.48255984636214694,-5.50950998324563,-4.780756813063935,-0.19883962539296612,4.330672469056071,5.143987285991774,1.080559352598344
590,-4.695208726946296,9.37869588796645,2.6445086590264633,4.5836553283049675,3.2211574215234657,-1.9444004794509724,-5.008674600730449,-3.2132160363869335,1.7676736436369584,4.696985669316904,3.7747401952278485,-1.4561120412419923,-5.219783048715404,-3.0284348985965375,1.1370630255615182,5.390831694014902,4.963169376360665,0.3201794913126613
591,-3.7548214553028174,8.876609717723188,3.2703007331618257,5.261919335017868,1.7403260372935803,-2.9026331074320524,-5.321940999190977,-3.7755317842684653,1.3899178524704563,4.8208034859269615,3.953275065747497,-0.15151738084885003,-4.688642079079196,-4.25798838444062,-0.27081298556225236,5.10507347775998,3.6556712347548554,-0.5315572332033935
592,-3.2806405536986882,9.34513820960655,3.3976751680478614,4.863757382217245,2.298761525360576,-1.6837512538181918,-5.096441966105645,-3.3140518615991144,0.7402210411759412,4.4338122052584925,3.5689448588763817,-1.6830066243631454,-5.122665179867974,-4.335303167941062,0.5444277359198476,4.4228205380000185,4.645135222652153,0.14356286061960585
593,-2.930656671553324,8.909408273524786,2.7697393311005567,5.110218619100626,2.7149850384042775,-2.7584737289367185,-5.0922173116981675,-3.7561047408623995,1.3208506223231644,4.1514771992758215,3.5564379748682975,-1.0885289712319328,-4.366851893467579,-3.5842424803097237,0.5043668081238427,4.173974743088843,4.7094683919920195,1.0848665825396897
594,-3.7942174982933565,9.750759168895955,3.4845650448064145,5.187951639672868,2.7903039708724715,-2.9162720842034897,-5.030781594783224,-3.711469625906825,2.808494093392578,4.953033066307638,3.3679347818360497,-2.058524640187228,-5.679114560367411,-3.7729434147157725,0.7926584895078059,4.589238087972291,4.201592495067518,0.19757083659903546
595,-2.830899048634729,8.985862599173677,3.0315202411497064,4.534376477028051,2.4921485808233763,-3.1645943406839945,-4.371220795665119,-3.3254220799710112,1.4528733652659422,5.22814977350638,4.098170609185746,-0.6136994411690349,-5.035629322320392,-3.9392880374193346,-0.15014817392892732,4.371588834564268,4.351752473889665,0.10717140582018407
596,-2.4359760805837865,9.972994685875024,3.0852957129641525,5.227517445041417,3.6172949858601524,-2.5525171764047947,-4.294323726696471,-2.987317798541473,2.839114463525923,4.943660585671583,2.939088088444982,-1.3156349380714847,-4.651165622492938,-3.9183711556168404,0.6282255206991507,4.515308610593952,4.0669956272182,0.9403439020432951
597,-3.473020150192971,8.67313947091801,3.4626235307144215,5.9009112257749585,2.713292726495399,-3.0893286804076268,-5.406341364489951,-2.0257699073687694,1.033787404363918,5.116818807919336,3.8668097466508193,-1.0244938840120403,-4.731179106072127,-3.8141866749070106,0.8316429515369862,4.519115799120922,3.6173737243351933,0.9688683357602454
598,-2.8404987857665893,9.074539861458275,3.5334696245833386,4.689955374555047,2.6404644333894023,-2.8682977506557874,-4.600133659005497,-2.4452259519530184,1.4303554273892516,4.513897998097442,3.3367660334983484,-2.0509103631752756,-5.865093139018141,-3.4251910769180856,1.4031457828759604,4.681505890278788,4.748328188202367,-0.5592554946073581
599,-3.3552866330390776,9.244101688084951,3.6028381402881484,5.050287104577503,2.1059584912565414,-3.2041545712121176,-5.531096275230172,-2.7652822589223436,2.5939871599801636,4.42579453453717,3.0238912238247826,-1.5913719335460925,-5.1411540977941605,-3.5445360579534606,1.5060114265770594,5.422879206841479,4.1778731778578155,-0.9208155958145473
600,-1.5946525962586156,9.341939797702347,3.1099537774333568,4.4408665065719495,2.5299061260105598,-3.409685504137743,-4.855508227603159,-3.454963568682803,2.324327933989254,3.772956917695728,3.16444607776589,-0.3289518744325173,-4.908397137425074,-3.6110572831089356,0.9084304883905374,3.9747581510472645,5.258312151093993,0.4796231677546312
601,-2.380956129873418,10.133748226672097,3.1769648024434853,5.595757959662759,3.108988649350678,-3.348111559273465,-4.647253456336781,-2.818681599215425,2.27003850852842,5.061381631581127,3.1477985175441643,-1.1303000315720928,-5.200444363002897,-3.36923313369532,1.0362898270641328,4.613360826860899,3.135837256751706,0.44351488039160675
602,-2.3097466974154326,10.073508550336765,3.7281868722463356,4.460999063465752,2.1517149326315854,-3.02172179289546,-4.698328946332825,-1.581801332415788,2.2359200290204035,4.7126078210725035,3.5388148884825457,-1.6407555393636004,-5.394041827619201,-3.353772288721483,-0.24813569203523156,4.165022665818197,4.547123907088762,0.6157040959747369
603,-2.365510563108794,10.109282726047054,3.32715694766925,5.5866550469897,2.0510315446251113,-3.4288433201210777,-4.387587057753589,-2.3540072743365923,1.0158163168641965,5.028137462078232,3.5197988405047678,-2.3296974502840455,-5.618334662508392,-3.701395026528132,1.0818516736292496,4.036243435963915,3.670132816230913,0.05638103390866556
604,-2.833968532199796,10.250168865731617,3.246552749229234,4.209749451754139,2.7786390708918,-2.8425020499991183,-5.036918185444514,-2.3601673805982477,1.9709314952300616,5.882981755781011,4.356225136888646,-0.6948955376801462,-5.114446100711322,-3.936404751487158,0.9443618380474729,5.307778582702953,3.9080154864539973,-1.2335103619139696
605,-3.0272930455450546,9.364806932773982,3.01859072608777,5.06668683266141,1.6950170987171511,-2.475486400243776,-3.921527560825573,-1.5650775022648706,2.9684025743653915,4.212502565943806,2.8778607861630503,-1.0694605237548807,-4.8531852802026005,-3.541859521583482,0.5113092073340544,4.244915572010154,3.8665121765598975,-0.814588305526803
